Fra,Til,KWH 60 Forbruk
21.07.2021 09:00,21.07.2021 10:00,"0,6"
21.07.2021 10:00,21.07.2021 11:00,"0,683"
21.07.2021 11:00,21.07.2021 12:00,"0,193"
21.07.2021 12:00,21.07.2021 13:00,"0,168"
21.07.2021 13:00,21.07.2021 14:00,"0,181"
21.07.2021 14:00,21.07.2021 15:00,"0,159"
21.07.2021 15:00,21.07.2021 16:00,"1,028"
21.07.2021 16:00,21.07.2021 17:00,"0,131"
21.07.2021 17:00,21.07.2021 18:00,"0,088"
21.07.2021 18:00,21.07.2021 19:00,"0,086"
21.07.2021 19:00,21.07.2021 20:00,"0,089"
21.07.2021 20:00,21.07.2021 21:00,"0,084"
21.07.2021 21:00,21.07.2021 22:00,"1,016"
21.07.2021 22:00,21.07.2021 23:00,"0,103"
21.07.2021 23:00,22.07.2021 00:00,"0,119"
22.07.2021 00:00,22.07.2021 01:00,"0,134"
22.07.2021 01:00,22.07.2021 02:00,"0,106"
22.07.2021 02:00,22.07.2021 03:00,"0,585"
22.07.2021 03:00,22.07.2021 04:00,"0,659"
22.07.2021 04:00,22.07.2021 05:00,"0,12"
22.07.2021 05:00,22.07.2021 06:00,"0,127"
22.07.2021 06:00,22.07.2021 07:00,"0,141"
22.07.2021 07:00,22.07.2021 08:00,"0,148"
22.07.2021 08:00,22.07.2021 09:00,"0,906"
22.07.2021 09:00,22.07.2021 10:00,"0,366"
22.07.2021 10:00,22.07.2021 11:00,"0,152"
22.07.2021 11:00,22.07.2021 12:00,"0,156"
22.07.2021 12:00,22.07.2021 13:00,"0,14"
22.07.2021 13:00,22.07.2021 14:00,"0,161"
22.07.2021 14:00,22.07.2021 15:00,"0,955"
22.07.2021 15:00,22.07.2021 16:00,"0,212"
22.07.2021 16:00,22.07.2021 17:00,"0,122"
22.07.2021 17:00,22.07.2021 18:00,"0,083"
22.07.2021 18:00,22.07.2021 19:00,"0,082"
22.07.2021 19:00,22.07.2021 20:00,"0,083"
22.07.2021 20:00,22.07.2021 21:00,"0,973"
22.07.2021 21:00,22.07.2021 22:00,"0,078"
22.07.2021 22:00,22.07.2021 23:00,"0,072"
22.07.2021 23:00,23.07.2021 00:00,"0,106"
23.07.2021 00:00,23.07.2021 01:00,"0,125"
23.07.2021 01:00,23.07.2021 02:00,"0,466"
23.07.2021 02:00,23.07.2021 03:00,"0,697"
23.07.2021 03:00,23.07.2021 04:00,"0,146"
23.07.2021 04:00,23.07.2021 05:00,"0,122"
23.07.2021 05:00,23.07.2021 06:00,"0,117"
23.07.2021 06:00,23.07.2021 07:00,"0,12"
23.07.2021 07:00,23.07.2021 08:00,"0,857"
23.07.2021 08:00,23.07.2021 09:00,"0,244"
23.07.2021 09:00,23.07.2021 10:00,"0,139"
23.07.2021 10:00,23.07.2021 11:00,"0,14"
23.07.2021 11:00,23.07.2021 12:00,"0,143"
23.07.2021 12:00,23.07.2021 13:00,"0,37"
23.07.2021 13:00,23.07.2021 14:00,"0,768"
23.07.2021 14:00,23.07.2021 15:00,"0,132"
23.07.2021 15:00,23.07.2021 16:00,"0,126"
23.07.2021 16:00,23.07.2021 17:00,"0,112"
23.07.2021 17:00,23.07.2021 18:00,"0,071"
23.07.2021 18:00,23.07.2021 19:00,"0,962"
23.07.2021 19:00,23.07.2021 20:00,"0,062"
23.07.2021 20:00,23.07.2021 21:00,"0,065"
23.07.2021 21:00,23.07.2021 22:00,"0,068"
23.07.2021 22:00,23.07.2021 23:00,"0,061"
23.07.2021 23:00,24.07.2021 00:00,"0,064"
24.07.2021 00:00,24.07.2021 01:00,"0,972"
24.07.2021 01:00,24.07.2021 02:00,"0,089"
24.07.2021 02:00,24.07.2021 03:00,"0,096"
24.07.2021 03:00,24.07.2021 04:00,"0,08"
24.07.2021 04:00,24.07.2021 05:00,"0,086"
24.07.2021 05:00,24.07.2021 06:00,"0,784"
24.07.2021 06:00,24.07.2021 07:00,"0,283"
24.07.2021 07:00,24.07.2021 08:00,"0,09"
24.07.2021 08:00,24.07.2021 09:00,"0,104"
24.07.2021 09:00,24.07.2021 10:00,"0,103"
24.07.2021 10:00,24.07.2021 11:00,"0,097"
24.07.2021 11:00,24.07.2021 12:00,"1,002"
24.07.2021 12:00,24.07.2021 13:00,"0,094"
24.07.2021 13:00,24.07.2021 14:00,"0,107"
24.07.2021 14:00,24.07.2021 15:00,"0,087"
24.07.2021 15:00,24.07.2021 16:00,"0,087"
24.07.2021 16:00,24.07.2021 17:00,"0,448"
24.07.2021 17:00,24.07.2021 18:00,"0,52"
24.07.2021 18:00,24.07.2021 19:00,"0,058"
24.07.2021 19:00,24.07.2021 20:00,"0,058"
24.07.2021 20:00,24.07.2021 21:00,"0,065"
24.07.2021 21:00,24.07.2021 22:00,"0,067"
24.07.2021 22:00,24.07.2021 23:00,"0,987"
24.07.2021 23:00,25.07.2021 00:00,"0,057"
25.07.2021 00:00,25.07.2021 01:00,"0,057"
25.07.2021 01:00,25.07.2021 02:00,"0,062"
25.07.2021 02:00,25.07.2021 03:00,"0,065"
25.07.2021 03:00,25.07.2021 04:00,"0,457"
25.07.2021 04:00,25.07.2021 05:00,"0,65"
25.07.2021 05:00,25.07.2021 06:00,"0,063"
25.07.2021 06:00,25.07.2021 07:00,"0,058"
25.07.2021 07:00,25.07.2021 08:00,"0,1"
25.07.2021 08:00,25.07.2021 09:00,"0,087"
25.07.2021 09:00,25.07.2021 10:00,"0,735"
25.07.2021 10:00,25.07.2021 11:00,"0,097"
25.07.2021 11:00,25.07.2021 12:00,"0,102"
25.07.2021 12:00,25.07.2021 13:00,"0,085"
25.07.2021 13:00,25.07.2021 14:00,"0,093"
25.07.2021 14:00,25.07.2021 15:00,"1,092"
25.07.2021 15:00,25.07.2021 16:00,"0,171"
25.07.2021 16:00,25.07.2021 17:00,"0,528"
25.07.2021 17:00,25.07.2021 18:00,"0,223"
25.07.2021 18:00,25.07.2021 19:00,"0,309"
25.07.2021 19:00,25.07.2021 20:00,"1,167"
25.07.2021 20:00,25.07.2021 21:00,"0,854"
25.07.2021 21:00,25.07.2021 22:00,"1,004"
25.07.2021 22:00,25.07.2021 23:00,"0,751"
25.07.2021 23:00,26.07.2021 00:00,"0,152"
26.07.2021 00:00,26.07.2021 01:00,"0,128"
26.07.2021 01:00,26.07.2021 02:00,"0,352"
26.07.2021 02:00,26.07.2021 03:00,"0,696"
26.07.2021 03:00,26.07.2021 04:00,"0,118"
26.07.2021 04:00,26.07.2021 05:00,"0,112"
26.07.2021 05:00,26.07.2021 06:00,"0,17"
26.07.2021 06:00,26.07.2021 07:00,"1,036"
26.07.2021 07:00,26.07.2021 08:00,"0,3"
26.07.2021 08:00,26.07.2021 09:00,"0,44"
26.07.2021 09:00,26.07.2021 10:00,"1,112"
26.07.2021 10:00,26.07.2021 11:00,"0,117"
26.07.2021 11:00,26.07.2021 12:00,"0,124"
26.07.2021 12:00,26.07.2021 13:00,"0,855"
26.07.2021 13:00,26.07.2021 14:00,"0,317"
26.07.2021 14:00,26.07.2021 15:00,"1,44"
26.07.2021 15:00,26.07.2021 16:00,"0,392"
26.07.2021 16:00,26.07.2021 17:00,"2,533"
26.07.2021 17:00,26.07.2021 18:00,"0,387"
26.07.2021 18:00,26.07.2021 19:00,"1,431"
26.07.2021 19:00,26.07.2021 20:00,"0,895"
26.07.2021 20:00,26.07.2021 21:00,"2,468"
26.07.2021 21:00,26.07.2021 22:00,"0,714"
26.07.2021 22:00,26.07.2021 23:00,"0,557"
26.07.2021 23:00,27.07.2021 00:00,"0,782"
27.07.2021 00:00,27.07.2021 01:00,"0,338"
27.07.2021 01:00,27.07.2021 02:00,"0,166"
27.07.2021 02:00,27.07.2021 03:00,"0,157"
27.07.2021 03:00,27.07.2021 04:00,"1,027"
27.07.2021 04:00,27.07.2021 05:00,"0,164"
27.07.2021 05:00,27.07.2021 06:00,"0,164"
27.07.2021 06:00,27.07.2021 07:00,"0,156"
27.07.2021 07:00,27.07.2021 08:00,"1,047"
27.07.2021 08:00,27.07.2021 09:00,"0,445"
27.07.2021 09:00,27.07.2021 10:00,"0,324"
27.07.2021 10:00,27.07.2021 11:00,"0,808"
27.07.2021 11:00,27.07.2021 12:00,"1,127"
27.07.2021 12:00,27.07.2021 13:00,"0,428"
27.07.2021 13:00,27.07.2021 14:00,"0,414"
27.07.2021 14:00,27.07.2021 15:00,"0,99"
27.07.2021 15:00,27.07.2021 16:00,"0,652"
27.07.2021 16:00,27.07.2021 17:00,"1,612"
27.07.2021 17:00,27.07.2021 18:00,"0,548"
27.07.2021 18:00,27.07.2021 19:00,"0,561"
27.07.2021 19:00,27.07.2021 20:00,"1,255"
27.07.2021 20:00,27.07.2021 21:00,"0,353"
27.07.2021 21:00,27.07.2021 22:00,"1,304"
27.07.2021 22:00,27.07.2021 23:00,"0,714"
27.07.2021 23:00,28.07.2021 00:00,"1,102"
28.07.2021 00:00,28.07.2021 01:00,"0,129"
28.07.2021 01:00,28.07.2021 02:00,"0,128"
28.07.2021 02:00,28.07.2021 03:00,"0,122"
28.07.2021 03:00,28.07.2021 04:00,"1,012"
28.07.2021 04:00,28.07.2021 05:00,"0,118"
28.07.2021 05:00,28.07.2021 06:00,"0,106"
28.07.2021 06:00,28.07.2021 07:00,"0,607"
28.07.2021 07:00,28.07.2021 08:00,"1,382"
28.07.2021 08:00,28.07.2021 09:00,"0,643"
28.07.2021 09:00,28.07.2021 10:00,"1,364"
28.07.2021 10:00,28.07.2021 11:00,"0,189"
28.07.2021 11:00,28.07.2021 12:00,"0,147"
28.07.2021 12:00,28.07.2021 13:00,"0,431"
28.07.2021 13:00,28.07.2021 14:00,"1,116"
28.07.2021 14:00,28.07.2021 15:00,"0,446"
28.07.2021 15:00,28.07.2021 16:00,"0,773"
28.07.2021 16:00,28.07.2021 17:00,"2,546"
28.07.2021 17:00,28.07.2021 18:00,"1,368"
28.07.2021 18:00,28.07.2021 19:00,"0,798"
28.07.2021 19:00,28.07.2021 20:00,"1,343"
28.07.2021 20:00,28.07.2021 21:00,"2,207"
28.07.2021 21:00,28.07.2021 22:00,"1,073"
28.07.2021 22:00,28.07.2021 23:00,"0,929"
28.07.2021 23:00,29.07.2021 00:00,"0,383"
29.07.2021 00:00,29.07.2021 01:00,"0,163"
29.07.2021 01:00,29.07.2021 02:00,"1,002"
29.07.2021 02:00,29.07.2021 03:00,"0,202"
29.07.2021 03:00,29.07.2021 04:00,"0,182"
29.07.2021 04:00,29.07.2021 05:00,"0,156"
29.07.2021 05:00,29.07.2021 06:00,"0,928"
29.07.2021 06:00,29.07.2021 07:00,"0,306"
29.07.2021 07:00,29.07.2021 08:00,"0,394"
29.07.2021 08:00,29.07.2021 09:00,"0,733"
29.07.2021 09:00,29.07.2021 10:00,"0,728"
29.07.2021 10:00,29.07.2021 11:00,"0,129"
29.07.2021 11:00,29.07.2021 12:00,0
29.07.2021 12:00,29.07.2021 13:00,"0,73"
29.07.2021 13:00,29.07.2021 14:00,"0,956"
29.07.2021 14:00,29.07.2021 15:00,"0,105"
29.07.2021 15:00,29.07.2021 16:00,"0,103"
29.07.2021 16:00,29.07.2021 17:00,"0,107"
29.07.2021 17:00,29.07.2021 18:00,"0,324"
29.07.2021 18:00,29.07.2021 19:00,"0,803"
29.07.2021 19:00,29.07.2021 20:00,"0,103"
29.07.2021 20:00,29.07.2021 21:00,"0,103"
29.07.2021 21:00,29.07.2021 22:00,"0,103"
29.07.2021 22:00,29.07.2021 23:00,"0,106"
29.07.2021 23:00,30.07.2021 00:00,"0,984"
30.07.2021 00:00,30.07.2021 01:00,"0,101"
30.07.2021 01:00,30.07.2021 02:00,"0,104"
30.07.2021 02:00,30.07.2021 03:00,"0,14"
30.07.2021 03:00,30.07.2021 04:00,"0,118"
30.07.2021 04:00,30.07.2021 05:00,"0,933"
30.07.2021 05:00,30.07.2021 06:00,"0,123"
30.07.2021 06:00,30.07.2021 07:00,"0,163"
30.07.2021 07:00,30.07.2021 08:00,"0,095"
30.07.2021 08:00,30.07.2021 09:00,"0,106"
30.07.2021 09:00,30.07.2021 10:00,"0,468"
30.07.2021 10:00,30.07.2021 11:00,"0,702"
30.07.2021 11:00,30.07.2021 12:00,"0,144"
30.07.2021 12:00,30.07.2021 13:00,"0,118"
30.07.2021 13:00,30.07.2021 14:00,"0,141"
30.07.2021 14:00,30.07.2021 15:00,"0,126"
30.07.2021 15:00,30.07.2021 16:00,"1,173"
30.07.2021 16:00,30.07.2021 17:00,"0,386"
30.07.2021 17:00,30.07.2021 18:00,"0,478"
30.07.2021 18:00,30.07.2021 19:00,"2,492"
30.07.2021 19:00,30.07.2021 20:00,"0,45"
30.07.2021 20:00,30.07.2021 21:00,"1,282"
30.07.2021 21:00,30.07.2021 22:00,"0,903"
30.07.2021 22:00,30.07.2021 23:00,"0,401"
30.07.2021 23:00,31.07.2021 00:00,"0,259"
31.07.2021 00:00,31.07.2021 01:00,"0,825"
31.07.2021 01:00,31.07.2021 02:00,"0,29"
31.07.2021 02:00,31.07.2021 03:00,"0,134"
31.07.2021 03:00,31.07.2021 04:00,"0,129"
31.07.2021 04:00,31.07.2021 05:00,"0,127"
31.07.2021 05:00,31.07.2021 06:00,"0,992"
31.07.2021 06:00,31.07.2021 07:00,"0,453"
31.07.2021 07:00,31.07.2021 08:00,"0,469"
31.07.2021 08:00,31.07.2021 09:00,"1,512"
31.07.2021 09:00,31.07.2021 10:00,"0,609"
31.07.2021 10:00,31.07.2021 11:00,"1,578"
31.07.2021 11:00,31.07.2021 12:00,"0,745"
31.07.2021 12:00,31.07.2021 13:00,"0,783"
31.07.2021 13:00,31.07.2021 14:00,"1,79"
31.07.2021 14:00,31.07.2021 15:00,"1,736"
31.07.2021 15:00,31.07.2021 16:00,"0,459"
31.07.2021 16:00,31.07.2021 17:00,"1,296"
31.07.2021 17:00,31.07.2021 18:00,"0,496"
31.07.2021 18:00,31.07.2021 19:00,"0,463"
31.07.2021 19:00,31.07.2021 20:00,"2,63"
31.07.2021 20:00,31.07.2021 21:00,"0,797"
31.07.2021 21:00,31.07.2021 22:00,"0,331"
31.07.2021 22:00,31.07.2021 23:00,"1,239"
31.07.2021 23:00,01.08.2021 00:00,"0,189"
